"id"	"exp_condition"	"workerid"	"round"	"round_step"	"total_step"	"participant_x"	"participant_y"	"participant_action"	"participant_points"	"learner_x"	"learner_y"	"learner_action"	"reaction_time"	"is_collision"	"participant_gets_goal"	"learner_gets_goal"	"computation_time"	"learner_iterations"	"date_time"
9022	"f"	"IyTdFVEaGi"	2	10	23	3	1	"right"	1	4	2	"down"	359	1	0	0	192	0	"2015-10-15T23:57:25.830Z"
9023	"f"	"IyTdFVEaGi"	2	11	24	3	1	"right"	1	4	2	"down"	283	1	0	0	232	0	"2015-10-15T23:57:26.422Z"
9024	"f"	"IyTdFVEaGi"	2	12	25	3	1	"right"	1	4	2	"down"	299	1	0	0	202	0	"2015-10-15T23:57:27.031Z"
9025	"f"	"IyTdFVEaGi"	2	13	26	3	1	"right"	1	4	2	"down"	370	1	0	0	192	0	"2015-10-15T23:57:27.711Z"
9026	"f"	"IyTdFVEaGi"	2	14	27	3	1	"right"	1	4	2	"down"	348	1	0	0	205	0	"2015-10-15T23:57:28.372Z"
9027	"f"	"IyTdFVEaGi"	2	15	28	3	1	"wait"	1	4	2	"down"	273	1	0	0	219	0	"2015-10-15T23:57:28.955Z"
9028	"f"	"IyTdFVEaGi"	2	16	29	3	1	"wait"	1	4	1	"wait"	590	1	0	0	205	0	"2015-10-15T23:57:29.857Z"
9029	"f"	"IyTdFVEaGi"	2	17	30	3	1	"wait"	1	4	1	"up"	518	1	0	0	206	0	"2015-10-15T23:57:30.691Z"
9030	"f"	"IyTdFVEaGi"	2	18	31	3	1	"right"	1	4	2	"down"	442	1	0	0	196	0	"2015-10-15T23:57:31.448Z"
9031	"f"	"IyTdFVEaGi"	2	19	32	3	1	"wait"	1	4	2	"down"	569	1	0	0	194	0	"2015-10-15T23:57:32.328Z"
9032	"f"	"IyTdFVEaGi"	2	20	33	3	1	"up"	1	4	1	"up"	761	0	0	0	193	0	"2015-10-15T23:57:33.399Z"
9033	"f"	"IyTdFVEaGi"	2	21	34	3	2	"down"	1	4	2	"down"	806	0	0	0	580	2	"2015-10-15T23:57:34.514Z"
9034	"f"	"IyTdFVEaGi"	2	22	35	3	1	"up"	1	4	1	"right"	1490	0	0	0	1127	4	"2015-10-15T23:57:36.319Z"
9035	"f"	"IyTdFVEaGi"	2	23	36	3	2	"wait"	1	4	1	"right"	2534	1	0	0	2082	5	"2015-10-15T23:57:39.175Z"
9036	"f"	"IyTdFVEaGi"	2	24	37	3	2	"right"	1	4	1	"left"	971	0	0	0	583	2	"2015-10-15T23:57:40.461Z"
9037	"f"	"IyTdFVEaGi"	2	25	38	4	2	"down"	1	3	1	"right"	1172	1	0	0	812	3	"2015-10-15T23:57:41.945Z"
9038	"f"	"IyTdFVEaGi"	2	26	39	4	2	"down"	1	3	1	"right"	596	1	0	0	198	0	"2015-10-15T23:57:42.861Z"
9039	"f"	"IyTdFVEaGi"	2	27	40	4	2	"wait"	1	3	1	"right"	840	1	0	0	445	1	"2015-10-15T23:57:44.011Z"
9040	"f"	"IyTdFVEaGi"	2	28	41	4	2	"wait"	1	4	1	"right"	806	1	0	0	646	2	"2015-10-15T23:57:45.128Z"
9041	"f"	"IyTdFVEaGi"	2	29	42	4	2	"wait"	1	4	1	"wait"	1370	1	0	0	976	4	"2015-10-15T23:57:46.813Z"
9042	"f"	"IyTdFVEaGi"	3	0	43	0	1	"right"	1	4	1	"down"	1196	0	0	0	214	0	"2015-10-15T23:57:50.573Z"
9043	"f"	"IyTdFVEaGi"	3	1	44	1	1	"right"	1	4	0	"right"	523	0	0	0	228	0	"2015-10-15T23:57:51.410Z"
9044	"f"	"IyTdFVEaGi"	3	2	45	2	1	"right"	1	4	0	"up"	212	0	0	0	199	0	"2015-10-15T23:57:51.933Z"
9045	"f"	"IyTdFVEaGi"	3	3	46	3	1	"wait"	1	4	1	"left"	1067	1	0	0	191	0	"2015-10-15T23:57:53.309Z"
9046	"f"	"IyTdFVEaGi"	3	4	47	3	1	"wait"	1	4	1	"right"	527	1	0	0	196	0	"2015-10-15T23:57:54.153Z"
9047	"f"	"IyTdFVEaGi"	3	5	48	3	1	"down"	1	4	1	"left"	451	0	0	0	228	0	"2015-10-15T23:57:54.915Z"
9048	"f"	"IyTdFVEaGi"	3	6	49	3	0	"right"	1	3	1	"left"	954	0	0	0	708	2	"2015-10-15T23:57:56.195Z"
9049	"f"	"IyTdFVEaGi"	3	7	50	4	0	"up"	1	2	1	"left"	925	0	1	0	677	2	"2015-10-15T23:57:57.436Z"
9050	"f"	"IyTdFVEaGi"	4	0	51	0	1	"right"	2	4	1	"down"	1260	0	0	0	209	0	"2015-10-15T23:58:01.263Z"
9051	"f"	"IyTdFVEaGi"	4	1	52	1	1	"right"	2	4	0	"right"	306	0	0	0	240	0	"2015-10-15T23:58:01.879Z"
9052	"f"	"IyTdFVEaGi"	4	2	53	2	1	"right"	2	4	0	"up"	261	0	0	0	231	0	"2015-10-15T23:58:02.452Z"
9053	"f"	"IyTdFVEaGi"	4	3	54	3	1	"right"	2	4	1	"wait"	251	1	0	0	216	0	"2015-10-15T23:58:03.020Z"
9054	"f"	"IyTdFVEaGi"	4	4	55	3	1	"down"	2	4	1	"right"	636	0	0	0	211	0	"2015-10-15T23:58:03.971Z"
9055	"f"	"IyTdFVEaGi"	4	5	56	3	0	"right"	2	4	1	"left"	557	0	0	0	276	0	"2015-10-15T23:58:04.844Z"
9056	"f"	"IyTdFVEaGi"	4	6	57	4	0	"up"	2	3	1	"right"	520	1	0	0	198	0	"2015-10-15T23:58:05.676Z"
9057	"f"	"IyTdFVEaGi"	4	7	58	4	0	"up"	2	3	1	"right"	739	1	0	0	214	0	"2015-10-15T23:58:06.727Z"
9058	"f"	"IyTdFVEaGi"	4	8	59	4	0	"left"	2	3	1	"right"	595	0	0	0	353	0	"2015-10-15T23:58:07.633Z"
9059	"f"	"IyTdFVEaGi"	4	9	60	3	0	"right"	2	4	1	"down"	457	1	0	0	257	0	"2015-10-15T23:58:08.426Z"
9060	"f"	"IyTdFVEaGi"	4	10	61	3	0	"up"	2	4	1	"left"	708	1	0	0	204	0	"2015-10-15T23:58:09.464Z"
9061	"f"	"IyTdFVEaGi"	4	11	62	3	0	"right"	2	4	1	"left"	491	0	0	0	210	0	"2015-10-15T23:58:10.275Z"
9062	"f"	"IyTdFVEaGi"	4	12	63	4	0	"up"	2	3	1	"right"	370	1	0	0	200	0	"2015-10-15T23:58:10.958Z"
9063	"f"	"IyTdFVEaGi"	4	13	64	4	0	"wait"	2	3	1	"right"	622	1	0	0	191	0	"2015-10-15T23:58:11.892Z"
9064	"f"	"IyTdFVEaGi"	4	14	65	4	0	"up"	2	4	1	"wait"	698	1	0	0	194	0	"2015-10-15T23:58:12.903Z"
9065	"f"	"IyTdFVEaGi"	4	15	66	4	0	"up"	2	4	1	"down"	289	1	0	0	216	0	"2015-10-15T23:58:13.509Z"
9066	"f"	"IyTdFVEaGi"	4	16	67	4	0	"left"	2	4	1	"right"	711	0	0	0	207	0	"2015-10-15T23:58:14.533Z"
9067	"f"	"IyTdFVEaGi"	4	17	68	3	0	"right"	2	4	1	"left"	1025	0	0	0	203	0	"2015-10-15T23:58:15.872Z"
9068	"f"	"IyTdFVEaGi"	4	18	69	4	0	"up"	2	3	1	"right"	389	1	0	0	191	0	"2015-10-15T23:58:16.574Z"
9069	"f"	"IyTdFVEaGi"	4	19	70	4	0	"left"	2	3	1	"right"	586	0	0	0	194	0	"2015-10-15T23:58:17.472Z"
9070	"f"	"IyTdFVEaGi"	4	20	71	3	0	"left"	2	4	1	"left"	229	0	0	0	192	0	"2015-10-15T23:58:18.014Z"
9071	"f"	"IyTdFVEaGi"	4	21	72	2	0	"right"	2	3	1	"left"	810	0	0	0	643	2	"2015-10-15T23:58:19.138Z"
9072	"f"	"IyTdFVEaGi"	4	22	73	3	0	"right"	2	2	1	"left"	550	0	0	0	230	0	"2015-10-15T23:58:20.004Z"
9073	"f"	"IyTdFVEaGi"	4	23	74	4	0	"up"	2	1	1	"left"	308	0	1	1	193	0	"2015-10-15T23:58:20.624Z"
9074	"f"	"IyTdFVEaGi"	5	0	75	0	1	"right"	3	4	1	"right"	627	0	0	0	193	0	"2015-10-15T23:58:23.818Z"
9075	"f"	"IyTdFVEaGi"	5	1	76	1	1	"down"	3	4	1	"left"	730	0	0	0	578	2	"2015-10-15T23:58:24.857Z"
9076	"f"	"IyTdFVEaGi"	5	2	77	1	0	"right"	3	3	1	"wait"	298	1	0	0	192	0	"2015-10-15T23:58:25.471Z"
9077	"f"	"IyTdFVEaGi"	5	3	78	2	0	"right"	3	3	1	"left"	365	0	0	0	203	0	"2015-10-15T23:58:26.146Z"
9078	"f"	"IyTdFVEaGi"	5	4	79	3	0	"right"	3	2	1	"left"	509	0	0	0	220	0	"2015-10-15T23:58:26.965Z"
9079	"f"	"IyTdFVEaGi"	5	5	80	4	0	"up"	3	1	1	"left"	445	0	1	1	345	0	"2015-10-15T23:58:27.720Z"
9080	"f"	"IyTdFVEaGi"	6	0	81	0	1	"right"	4	4	1	"wait"	670	1	0	0	306	0	"2015-10-15T23:58:30.960Z"
9081	"f"	"IyTdFVEaGi"	6	1	82	1	1	"right"	4	4	1	"right"	1756	0	0	0	1128	2	"2015-10-15T23:58:33.032Z"
9082	"f"	"IyTdFVEaGi"	6	2	83	2	1	"down"	4	4	1	"wait"	1682	1	0	0	1364	3	"2015-10-15T23:58:35.029Z"
9083	"f"	"IyTdFVEaGi"	6	3	84	2	0	"right"	4	4	1	"right"	597	0	0	0	365	0	"2015-10-15T23:58:35.949Z"
9084	"f"	"IyTdFVEaGi"	6	4	85	3	0	"right"	4	4	1	"left"	777	0	0	0	321	0	"2015-10-15T23:58:37.048Z"
9085	"f"	"IyTdFVEaGi"	6	5	86	4	0	"up"	4	3	1	"right"	1071	1	0	0	459	0	"2015-10-15T23:58:38.442Z"
9086	"f"	"IyTdFVEaGi"	6	6	87	4	0	"left"	4	3	1	"right"	648	0	0	0	346	0	"2015-10-15T23:58:39.425Z"
9087	"f"	"IyTdFVEaGi"	6	7	88	3	0	"left"	4	4	1	"down"	499	0	0	0	330	0	"2015-10-15T23:58:40.242Z"
9088	"f"	"IyTdFVEaGi"	6	8	89	2	0	"up"	4	4	0	"left"	1370	0	0	0	1038	2	"2015-10-15T23:58:41.927Z"
9089	"f"	"IyTdFVEaGi"	6	9	90	2	1	"right"	4	3	0	"up"	561	1	0	0	322	0	"2015-10-15T23:58:42.809Z"
9090	"f"	"IyTdFVEaGi"	6	10	91	2	1	"right"	4	3	0	"up"	354	1	0	0	327	0	"2015-10-15T23:58:43.481Z"
9091	"f"	"IyTdFVEaGi"	6	11	92	2	1	"up"	4	3	0	"up"	612	0	0	0	326	0	"2015-10-15T23:58:44.404Z"
9092	"f"	"IyTdFVEaGi"	6	12	93	2	2	"down"	4	3	1	"up"	1128	0	0	0	673	1	"2015-10-15T23:58:45.843Z"
9093	"f"	"IyTdFVEaGi"	6	13	94	2	1	"right"	4	3	2	"right"	467	0	0	0	345	0	"2015-10-15T23:58:46.624Z"
9094	"f"	"IyTdFVEaGi"	6	14	95	3	1	"right"	4	4	2	"down"	686	1	0	0	348	0	"2015-10-15T23:58:47.624Z"
9095	"f"	"IyTdFVEaGi"	6	15	96	3	1	"right"	4	4	2	"down"	801	1	0	0	335	0	"2015-10-15T23:58:48.748Z"
9096	"f"	"IyTdFVEaGi"	6	16	97	3	1	"down"	4	4	2	"down"	539	0	0	0	322	0	"2015-10-15T23:58:49.600Z"
9097	"f"	"IyTdFVEaGi"	6	17	98	3	0	"right"	4	4	1	"left"	776	0	0	0	322	0	"2015-10-15T23:58:50.688Z"
9098	"f"	"IyTdFVEaGi"	6	18	99	4	0	"up"	4	3	1	"right"	554	1	0	0	328	0	"2015-10-15T23:58:51.558Z"
9099	"f"	"IyTdFVEaGi"	6	19	100	4	0	"left"	4	3	1	"right"	728	0	0	0	391	0	"2015-10-15T23:58:52.598Z"
9100	"f"	"IyTdFVEaGi"	6	20	101	3	0	"left"	4	4	1	"left"	847	0	0	0	333	0	"2015-10-15T23:58:53.765Z"
9101	"f"	"IyTdFVEaGi"	6	21	102	2	0	"right"	4	3	1	"left"	652	0	0	0	362	0	"2015-10-15T23:58:54.737Z"
9102	"f"	"IyTdFVEaGi"	6	22	103	3	0	"right"	4	2	1	"left"	444	0	0	0	336	0	"2015-10-15T23:58:55.504Z"
9103	"f"	"IyTdFVEaGi"	6	23	104	4	0	"up"	4	1	1	"left"	398	0	1	1	334	0	"2015-10-15T23:58:56.213Z"
9104	"f"	"IyTdFVEaGi"	7	0	105	0	1	"right"	5	4	1	"right"	656	0	0	0	347	0	"2015-10-15T23:58:59.444Z"
9105	"f"	"IyTdFVEaGi"	7	1	106	1	1	"down"	5	4	1	"right"	513	0	0	0	360	0	"2015-10-15T23:59:00.272Z"
9106	"f"	"IyTdFVEaGi"	7	2	107	1	0	"right"	5	4	1	"left"	524	0	0	0	324	0	"2015-10-15T23:59:01.108Z"
9107	"f"	"IyTdFVEaGi"	7	3	108	2	0	"right"	5	3	1	"left"	494	0	0	0	315	0	"2015-10-15T23:59:01.915Z"
9108	"f"	"IyTdFVEaGi"	7	4	109	3	0	"right"	5	2	1	"left"	688	0	0	0	472	0	"2015-10-15T23:59:02.920Z"
9109	"f"	"IyTdFVEaGi"	7	5	110	4	0	"up"	5	1	1	"left"	553	0	1	1	403	0	"2015-10-15T23:59:03.787Z"
9110	"f"	"IyTdFVEaGi"	8	0	111	0	1	"down"	6	4	1	"right"	739	0	0	0	462	0	"2015-10-15T23:59:07.095Z"
9111	"f"	"IyTdFVEaGi"	8	1	112	0	0	"right"	6	4	1	"down"	1855	0	0	0	1265	1	"2015-10-15T23:59:09.264Z"
9112	"f"	"IyTdFVEaGi"	8	2	113	1	0	"right"	6	4	0	"wait"	985	1	0	0	422	0	"2015-10-15T23:59:10.565Z"
9113	"f"	"IyTdFVEaGi"	8	3	114	2	0	"up"	6	4	0	"up"	912	0	0	0	415	0	"2015-10-15T23:59:11.799Z"
9114	"f"	"IyTdFVEaGi"	8	4	115	2	1	"down"	6	4	1	"left"	875	0	0	0	448	0	"2015-10-15T23:59:12.991Z"
9115	"f"	"IyTdFVEaGi"	8	5	116	2	0	"right"	6	3	1	"left"	676	0	0	0	416	0	"2015-10-15T23:59:13.985Z"
9116	"f"	"IyTdFVEaGi"	8	6	117	3	0	"right"	6	2	1	"left"	554	0	0	0	425	0	"2015-10-15T23:59:14.850Z"
9117	"f"	"IyTdFVEaGi"	8	7	118	4	0	"up"	6	1	1	"left"	556	0	1	1	531	0	"2015-10-15T23:59:15.730Z"
9118	"f"	"IyTdFVEaGi"	9	0	119	0	1	"right"	7	4	1	"wait"	762	1	0	0	452	0	"2015-10-15T23:59:19.060Z"
9119	"f"	"IyTdFVEaGi"	9	1	120	1	1	"down"	7	4	1	"wait"	1292	1	0	0	475	0	"2015-10-15T23:59:20.671Z"
9120	"f"	"IyTdFVEaGi"	9	2	121	1	0	"right"	7	4	1	"left"	630	0	0	0	441	0	"2015-10-15T23:59:21.613Z"
9121	"f"	"IyTdFVEaGi"	9	3	122	2	0	"right"	7	3	1	"left"	433	0	0	0	408	0	"2015-10-15T23:59:22.360Z"
9122	"f"	"IyTdFVEaGi"	9	4	123	3	0	"right"	7	2	1	"left"	565	0	0	0	488	0	"2015-10-15T23:59:23.239Z"
9123	"f"	"IyTdFVEaGi"	9	5	124	4	0	"up"	7	1	1	"left"	445	0	1	1	398	0	"2015-10-15T23:59:23.998Z"
9124	"f"	"IyTdFVEaGi"	10	0	125	0	1	"right"	8	4	1	"down"	1198	0	0	0	497	0	"2015-10-15T23:59:27.764Z"
9125	"f"	"IyTdFVEaGi"	10	1	126	1	1	"down"	8	4	0	"up"	2726	0	0	0	1729	3	"2015-10-15T23:59:30.817Z"
9126	"f"	"IyTdFVEaGi"	10	2	127	1	0	"right"	8	4	1	"left"	621	0	0	0	400	0	"2015-10-15T23:59:31.761Z"
9127	"f"	"IyTdFVEaGi"	10	3	128	2	0	"right"	8	3	1	"left"	639	0	0	0	405	0	"2015-10-15T23:59:32.717Z"
9128	"f"	"IyTdFVEaGi"	10	4	129	3	0	"right"	8	2	1	"left"	605	0	0	0	465	0	"2015-10-15T23:59:33.633Z"
9129	"f"	"IyTdFVEaGi"	10	5	130	4	0	"up"	8	1	1	"left"	544	0	1	1	472	0	"2015-10-15T23:59:34.498Z"
9130	"f"	"IyTdFVEaGi"	11	0	131	0	1	"right"	9	4	1	"wait"	993	1	0	0	819	0	"2015-10-15T23:59:38.061Z"
9131	"f"	"IyTdFVEaGi"	11	1	132	1	1	"down"	9	4	1	"left"	902	0	0	0	560	0	"2015-10-15T23:59:39.322Z"
9132	"f"	"IyTdFVEaGi"	11	2	133	1	0	"right"	9	3	1	"left"	670	0	0	0	439	0	"2015-10-15T23:59:40.304Z"
9133	"f"	"IyTdFVEaGi"	11	3	134	2	0	"right"	9	2	1	"wait"	571	1	0	0	418	0	"2015-10-15T23:59:41.195Z"
9134	"f"	"IyTdFVEaGi"	11	4	135	3	0	"up"	9	2	1	"left"	1209	0	0	0	405	0	"2015-10-15T23:59:42.725Z"
9135	"f"	"IyTdFVEaGi"	11	5	136	3	1	"right"	9	1	1	"left"	718	0	1	1	434	0	"2015-10-15T23:59:43.754Z"
9136	"f"	"IyTdFVEaGi"	12	0	137	0	1	"down"	10	4	1	"left"	38610	0	0	0	467	0	"2015-10-16T00:00:24.933Z"
9137	"f"	"IyTdFVEaGi"	12	1	138	0	0	"right"	10	3	1	"left"	578	0	0	0	531	0	"2015-10-16T00:00:25.830Z"
9138	"f"	"IyTdFVEaGi"	12	2	139	1	0	"right"	10	2	1	"up"	639	0	0	0	447	0	"2015-10-16T00:00:26.792Z"
9139	"f"	"IyTdFVEaGi"	12	3	140	2	0	"up"	10	2	2	"left"	690	0	0	0	398	0	"2015-10-16T00:00:27.800Z"
9140	"f"	"IyTdFVEaGi"	12	4	141	2	1	"right"	10	1	2	"down"	745	0	0	0	544	0	"2015-10-16T00:00:28.857Z"
9141	"f"	"IyTdFVEaGi"	12	5	142	3	1	"right"	10	1	1	"left"	695	0	1	1	442	0	"2015-10-16T00:00:29.875Z"
9142	"f"	"IyTdFVEaGi"	13	0	143	0	1	"right"	11	4	1	"down"	560	0	0	0	529	0	"2015-10-16T00:00:33.012Z"
9143	"f"	"IyTdFVEaGi"	13	1	144	1	1	"right"	11	4	0	"left"	1062	0	0	0	432	0	"2015-10-16T00:00:34.385Z"
9144	"f"	"IyTdFVEaGi"	13	2	145	2	1	"right"	11	3	0	"up"	796	1	0	0	448	0	"2015-10-16T00:00:35.506Z"
9145	"f"	"IyTdFVEaGi"	13	3	146	2	1	"down"	11	3	0	"right"	822	0	0	0	485	0	"2015-10-16T00:00:36.655Z"
9146	"f"	"IyTdFVEaGi"	13	4	147	2	0	"right"	11	4	0	"up"	1388	0	0	0	1049	0	"2015-10-16T00:00:38.360Z"
9147	"f"	"IyTdFVEaGi"	13	5	148	3	0	"right"	11	4	1	"down"	895	1	0	0	454	0	"2015-10-16T00:00:39.599Z"
9148	"f"	"IyTdFVEaGi"	13	6	149	3	0	"up"	11	4	1	"down"	1030	0	0	0	402	0	"2015-10-16T00:00:40.947Z"
9149	"f"	"IyTdFVEaGi"	13	7	150	3	1	"right"	11	4	0	"up"	783	1	0	0	423	0	"2015-10-16T00:00:42.042Z"
9150	"f"	"IyTdFVEaGi"	13	8	151	3	1	"right"	11	4	0	"up"	451	1	0	0	449	0	"2015-10-16T00:00:42.816Z"
9151	"f"	"IyTdFVEaGi"	13	9	152	3	1	"up"	11	4	0	"up"	914	0	0	0	479	0	"2015-10-16T00:00:44.047Z"
9152	"f"	"IyTdFVEaGi"	13	10	153	3	2	"right"	11	4	1	"down"	1072	0	0	0	848	1	"2015-10-16T00:00:45.461Z"
9153	"f"	"IyTdFVEaGi"	13	11	154	4	2	"down"	11	4	0	"left"	1595	0	1	0	1286	2	"2015-10-16T00:00:47.375Z"
9154	"f"	"IyTdFVEaGi"	14	0	155	0	1	"right"	12	4	1	"down"	638	0	0	0	456	0	"2015-10-16T00:00:50.587Z"
9155	"f"	"IyTdFVEaGi"	14	1	156	1	1	"right"	12	4	0	"up"	2765	0	0	0	2624	5	"2015-10-16T00:00:53.666Z"
9156	"f"	"IyTdFVEaGi"	14	2	157	2	1	"right"	12	4	1	"left"	442	1	0	0	419	0	"2015-10-16T00:00:54.421Z"
9157	"f"	"IyTdFVEaGi"	14	3	158	2	1	"down"	12	4	1	"left"	1011	0	0	0	479	0	"2015-10-16T00:00:55.752Z"
9158	"f"	"IyTdFVEaGi"	14	4	159	2	0	"right"	12	3	1	"left"	778	0	0	0	489	0	"2015-10-16T00:00:56.853Z"
9159	"f"	"IyTdFVEaGi"	14	5	160	3	0	"right"	12	2	1	"left"	536	0	0	0	483	0	"2015-10-16T00:00:57.703Z"
9160	"f"	"IyTdFVEaGi"	14	6	161	4	0	"up"	12	1	1	"left"	699	0	1	1	523	0	"2015-10-16T00:00:58.718Z"
9161	"f"	"IyTdFVEaGi"	15	0	162	0	1	"right"	13	4	1	"up"	471	0	0	0	417	0	"2015-10-16T00:01:01.760Z"
9162	"f"	"IyTdFVEaGi"	15	1	163	1	1	"right"	13	4	2	"down"	573	0	0	0	415	0	"2015-10-16T00:01:02.650Z"
9163	"f"	"IyTdFVEaGi"	15	2	164	2	1	"right"	13	4	1	"left"	754	1	0	0	407	0	"2015-10-16T00:01:03.720Z"
9164	"f"	"IyTdFVEaGi"	15	3	165	2	1	"right"	13	4	1	"left"	451	1	0	0	417	0	"2015-10-16T00:01:04.490Z"
9165	"f"	"IyTdFVEaGi"	15	4	166	2	1	"down"	13	4	1	"left"	921	0	0	0	422	0	"2015-10-16T00:01:05.723Z"
9166	"f"	"IyTdFVEaGi"	15	5	167	2	0	"right"	13	3	1	"left"	536	0	0	0	419	0	"2015-10-16T00:01:06.581Z"
9167	"f"	"IyTdFVEaGi"	15	6	168	3	0	"right"	13	2	1	"left"	1038	0	0	0	955	0	"2015-10-16T00:01:07.931Z"
9168	"f"	"IyTdFVEaGi"	15	7	169	4	0	"up"	13	1	1	"left"	748	0	1	1	630	0	"2015-10-16T00:01:09.099Z"
9169	"f"	"IyTdFVEaGi"	16	0	170	0	1	"right"	14	4	1	"wait"	820	1	0	0	433	0	"2015-10-16T00:01:12.490Z"
9170	"f"	"IyTdFVEaGi"	16	1	171	1	1	"right"	14	4	1	"right"	506	0	0	0	404	0	"2015-10-16T00:01:13.311Z"
9171	"f"	"IyTdFVEaGi"	16	2	172	2	1	"down"	14	4	1	"left"	1620	0	0	0	1384	2	"2015-10-16T00:01:15.242Z"
9172	"f"	"IyTdFVEaGi"	16	3	173	2	0	"right"	14	3	1	"left"	677	0	0	0	418	0	"2015-10-16T00:01:16.237Z"
9173	"f"	"IyTdFVEaGi"	16	4	174	3	0	"right"	14	2	1	"left"	561	0	0	0	482	0	"2015-10-16T00:01:17.116Z"
9174	"f"	"IyTdFVEaGi"	16	5	175	4	0	"up"	14	1	1	"left"	707	0	1	1	502	0	"2015-10-16T00:01:18.136Z"
9175	"f"	"IyTdFVEaGi"	17	0	176	0	1	"right"	15	4	1	"up"	766	0	0	0	460	0	"2015-10-16T00:01:21.478Z"
9176	"f"	"IyTdFVEaGi"	17	1	177	1	1	"right"	15	4	2	"down"	649	0	0	0	468	0	"2015-10-16T00:01:22.448Z"
9177	"f"	"IyTdFVEaGi"	17	2	178	2	1	"down"	15	4	1	"left"	829	0	0	0	472	0	"2015-10-16T00:01:23.606Z"
9178	"f"	"IyTdFVEaGi"	17	3	179	2	0	"right"	15	3	1	"left"	787	0	0	0	565	0	"2015-10-16T00:01:24.711Z"
9179	"f"	"IyTdFVEaGi"	17	4	180	3	0	"up"	15	2	1	"left"	1003	0	0	0	403	0	"2015-10-16T00:01:26.038Z"
9180	"f"	"IyTdFVEaGi"	17	5	181	3	1	"up"	15	1	1	"left"	450	0	0	1	399	0	"2015-10-16T00:01:26.800Z"
9181	"f"	"IyTdFVEaGi"	18	0	182	0	1	"right"	15	4	1	"right"	556	0	0	0	447	0	"2015-10-16T00:01:29.922Z"
9182	"f"	"IyTdFVEaGi"	18	1	183	1	1	"right"	15	4	1	"wait"	633	1	0	0	541	0	"2015-10-16T00:01:30.875Z"
9183	"f"	"IyTdFVEaGi"	18	2	184	2	1	"down"	15	4	1	"left"	1534	0	0	0	1346	2	"2015-10-16T00:01:32.736Z"
9184	"f"	"IyTdFVEaGi"	18	3	185	2	0	"right"	15	3	1	"left"	685	0	0	0	425	0	"2015-10-16T00:01:33.739Z"
9185	"f"	"IyTdFVEaGi"	18	4	186	3	0	"right"	15	2	1	"left"	486	0	0	0	476	0	"2015-10-16T00:01:34.545Z"
9186	"f"	"IyTdFVEaGi"	18	5	187	4	0	"up"	15	1	1	"left"	524	0	1	1	451	0	"2015-10-16T00:01:35.382Z"
9187	"f"	"IyTdFVEaGi"	19	0	188	0	1	"right"	16	4	1	"up"	838	0	0	0	497	0	"2015-10-16T00:01:38.791Z"
9188	"f"	"IyTdFVEaGi"	19	1	189	1	1	"right"	16	4	2	"down"	759	0	0	0	398	0	"2015-10-16T00:01:39.865Z"
9189	"f"	"IyTdFVEaGi"	19	2	190	2	1	"right"	16	4	1	"left"	2246	1	0	0	2203	4	"2015-10-16T00:01:42.424Z"
9190	"f"	"IyTdFVEaGi"	19	3	191	2	1	"down"	16	4	1	"left"	1972	0	0	0	1531	2	"2015-10-16T00:01:44.711Z"
9191	"f"	"IyTdFVEaGi"	19	4	192	2	0	"right"	16	3	1	"left"	531	0	0	0	398	0	"2015-10-16T00:01:45.561Z"
9192	"f"	"IyTdFVEaGi"	19	5	193	3	0	"up"	16	2	1	"left"	652	0	0	0	405	0	"2015-10-16T00:01:46.528Z"
9193	"f"	"IyTdFVEaGi"	19	6	194	3	1	"right"	16	1	1	"left"	661	0	1	1	430	0	"2015-10-16T00:01:47.500Z"
9194	"f"	"IVmzo3Gnp9"	0	0	0	0	1	"left"	0	4	1	"down"	1832	0	0	0	165	1	"2015-10-16T00:36:28.465Z"
9195	"f"	"IVmzo3Gnp9"	0	1	1	0	1	"right"	0	4	0	"wait"	1900	1	0	0	337	3	"2015-10-16T00:36:30.677Z"
9196	"f"	"IVmzo3Gnp9"	0	2	2	1	1	"right"	0	4	0	"right"	1427	0	0	0	591	6	"2015-10-16T00:36:32.411Z"
9197	"f"	"IVmzo3Gnp9"	0	3	3	2	1	"right"	0	4	0	"left"	1280	0	0	0	578	6	"2015-10-16T00:36:33.997Z"
9198	"f"	"IVmzo3Gnp9"	0	4	4	3	1	"right"	0	3	0	"down"	1279	0	1	0	419	4	"2015-10-16T00:36:35.581Z"
9199	"f"	"IVmzo3Gnp9"	1	0	5	0	1	"right"	1	4	1	"wait"	691	1	0	0	164	1	"2015-10-16T00:36:38.831Z"
9200	"f"	"IVmzo3Gnp9"	1	1	6	1	1	"right"	1	4	1	"down"	589	0	0	0	91	0	"2015-10-16T00:36:39.725Z"
9201	"f"	"IVmzo3Gnp9"	1	2	7	2	1	"right"	1	4	0	"down"	524	0	0	0	90	0	"2015-10-16T00:36:40.556Z"
9202	"f"	"IVmzo3Gnp9"	1	3	8	3	1	"right"	1	4	0	"up"	471	1	0	0	89	0	"2015-10-16T00:36:41.332Z"
9203	"f"	"IVmzo3Gnp9"	1	4	9	3	1	"right"	1	4	0	"up"	697	1	0	0	92	0	"2015-10-16T00:36:42.334Z"
9204	"f"	"IVmzo3Gnp9"	1	5	10	3	1	"right"	1	4	0	"up"	268	1	0	0	89	0	"2015-10-16T00:36:42.908Z"
